Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,02
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,02
6,"Eligible Non-Borrowing Spouse
UPB of Participations",Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations that are associated with a loan that has one or
more Eligible Non-Borrowing Spouses, for the pools included
in the HMBS Platinum Pool.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,02
1,Record Type = 03,Character,2,,,Payment Option Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
6,Payment Option,Numeric,1,,,"The method to receive payment(s) that was selected by the
borrower associated with the HECM loan as of the Pool Issue
Date:
1 = tenure
2 = term
3 = line of credit
4 = modified term
5 = modified tenure
6 = single disbursement lump sum (for fixed rate HECMs with
an FHA case number assigned on or after September 30, 2013)
9 = Not Available",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
7,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations associated with a loan that has the Payment
Option value, for the pools included in the HMBS Platinum
Pool.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,03
1,Record Type = 04,Character,2,,,Property Type Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
6,Property Type,Numeric,1,,,"The type of property:
1 = Single Family
2 = Condominium
3 = Manufactured Housing
4 = Planned Unit Development
9 = Not Available",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
7,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations associated with a loan that has the Property
Type value, for the pools included in the HMBS Platinum
Pool.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,04
1,Record Type = 05,Character,2,,,Age of Youngest Borrower/Co-borrower Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
6,"Age of Youngest Borrower/Co-
borrower",Numeric,2,,,"Age is computed from Birth Date, and is the age of the
youngest Borrower/Co-borrower who is at least 62 years old:
1 = Age is 62-65
2 = Age is 66-70
3 = Age is 71-75
4 = Age is 76-80
5 = Age is 81-85
6 = Age is 86-90
7 = Age is 91-95
8 = Age is 96-100
9 = Age is 100 +",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,05
1,Record Type = 06,Character,2,,,"Age of Youngest Eligible Non-Borrowing Spouse
Stratification",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
6,"Age of Youngest Eligible Non-
Borrowing Spouse",Numeric,2,,,"Age is computed from Birth Date and is the age of the
youngest eligible Non-Borrowing Spouse (if any):",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,06
1,Record Type = 07,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,07
1,Record Type = 08,Character,2,,,Property State Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,07
1,Record Type = 09,Character,2,,,Loan Purpose Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,07
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,07
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,07
1,Record Type = 10,Character,2,,,HECM Saver Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,10
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,10
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,10
1,Record Type = 11,Character,2,,,"Low and Moderate Borrower Income Stratification. Pools
with Low and Moderate Borrower Income characteristics
based on Federal Financial Institutions Examination Council
(FFIEC) data. This record includes participations in pools
issued January 2012 and thereafter. Not populated/provided
for new issuance disclosures.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,11
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,11
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,11
1,Record Type = 12,Character,2,,,Not Available Stratification,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,12
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,12
1,Record Type = 13,Character,2,,,"Joint-Single Loan Indicator / Youngest Borrower or Co-
borrower Sex Stratification",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the HMBS Platinum
Pool; this is assigned by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. This is always “H” for
HMBS Platinum Pools.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
5,Pool Type,Character,2,,,"The type of HMBS Platinum Pool. Appendix 1 provides a
listing of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
6,Joint/Single Loan Indicator,Numeric,1,,,"Joint/Single Loan Indicator. Values are:
1 = Single
2 = Joint",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
7,"Youngest Borrower/Co-borrower
Sex",Character,1,,,"Sex of the youngest borrower/co-borrower. Values are:
F = Female
M = Male
9 = Not Available",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
8,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations associated with a loan that has the Joint-Single
Loan Indicator value/Sex value combination, for the pools
included in the HMBS Platinum Pool.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
9,"UPB of Participations as % of Pool
UPB",Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Joint-Single Loan Indicator value/Sex value
combination, expressed as a percentage of the HMBS
Platinum Pool’s UPB. This UPB percentage is calculated by
dividing the total participation UPB of the given combination
(Joint-Single Loan Indicator value/Sex value) by the HMBS
Platinum Pool’s UPB.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,13
1,Record Type = 14,Character,2,,,"Rural Area Stratification. Pools with participations that are
associated with loans identified as being in rural areas based
on Rural Urban Commuting Area (RUCA) areas (US
Department of Agriculture Rural Urban Commuting Area
Codes). Not populated/provided for new issuance disclosures.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
4,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
6,Rural Area,Character,1,,,"Values are:
Y = Rural Area (RUCA Code 4-10)
N = Not Rural Area (RUCA Code 1-3)
9 = Not Available",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
7,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Rural Area value.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
8,"UPB of Participations as % of Pool
UPB",Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Rural Area value, expressed as a percentage
of the Pool’s UPB. This UPB percentage is calculated by
dividing the total participation UPB of the given condition
(Rural Area value) by the Pool’s UPB.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,14
1,Record Type = PTS,Character,3,,,File Trailer Record,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,PTS
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,PTS
3,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,PTS
4,Detail Record Count,Numeric,12,,,"Control total of the total number of HMBS Platinum Pool
Supplemental records in the file. This count will not
include PHS or PTS records.",hplatmonS_HMBS PLATINUM PORTFOLIO – POOL SUPPLEMENTAL Layout V2.0 (Dec 2024 - Present).pdf,2024-12-01,2099-12-31,PTS
